GEO_ID|B28002_E001|B28002_M001|B28002_E002|B28002_M002|B28002_E003|B28002_M003|B28002_E004|B28002_M004|B28002_E005|B28002_M005|B28002_E006|B28002_M006|B28002_E007|B28002_M007|B28002_E008|B28002_M008|B28002_E009|B28002_M009|B28002_E010|B28002_M010|B28002_E011|B28002_M011|B28002_E012|B28002_M012|B28002_E013|B28002_M013
400C200US87058|49753|2577|47717|2539|0|242|47717|2539|45520|2418|7260|1581|39261|2347|1632|754|2676|1166|37|61|0|242|483|299|1553|764
400C200US87139|31869|1601|27177|1805|0|211|27177|1805|24657|1669|5893|1380|20983|1809|2176|862|1073|553|0|211|0|211|2931|1150|1761|534
400C200US87193|31483|1782|29163|1701|19|35|29144|1700|27079|1753|5088|1284|23454|1748|1911|801|2661|965|0|213|0|213|614|502|1706|584
400C200US87285|88473|4284|81556|4226|289|379|81267|4261|77000|4497|11752|1946|66290|4324|3803|1280|4594|1148|155|187|111|154|2347|1176|4570|2133
400C200US87300|171816|5620|168190|5651|0|242|168190|5651|162983|5701|20870|3228|142842|5430|4903|1619|11637|2640|250|291|0|242|1829|773|1797|908
400C200US87490|74942|2861|72193|2665|0|225|72193|2665|70218|2662|6555|1466|63156|2827|1930|698|5845|1338|0|225|0|225|949|456|1800|979
400C200US87868|214971|2761|197376|3562|67|78|197309|3553|185189|4101|23061|2632|169193|4379|10832|1667|9849|1634|594|372|0|213|5055|1303|12540|2013
400C200US88084|66096|1505|61247|1847|0|189|61247|1847|56622|2085|7314|1706|51702|2207|4100|1162|3296|955|300|247|0|189|1501|575|3348|952
400C200US88280|38157|2197|36934|2328|0|225|36934|2328|36116|2388|5720|1381|29734|2405|562|414|2982|865|52|91|65|111|769|564|454|322
400C200US88462|141904|2149|132558|3099|407|532|132151|3084|125134|3399|18385|2653|111568|3291|6727|1596|5217|1436|155|160|0|226|2321|1024|7025|1574
400C200US88732|382905|4849|359961|5510|474|485|359487|5555|342283|5923|54423|4699|290769|6811|15074|2004|24083|2725|1172|506|376|432|8643|1647|14301|1885
400C200US88840|22469|1630|21008|1632|0|225|21008|1632|20309|1718|3296|1130|16457|1860|601|440|1906|610|98|110|0|225|724|458|737|476
400C200US88948|302562|2151|284693|2610|275|177|284418|2636|272193|2754|40124|2478|235020|3329|11156|1404|15193|1656|452|316|85|136|5993|964|11876|1329
400C200US89083|27819|1835|26742|1800|0|225|26742|1800|26119|1765|3376|1274|22393|1645|623|329|1676|762|0|225|0|225|524|277|553|394
400C200US89110|68230|2421|61870|2221|0|213|61870|2221|59939|2171|9234|1821|50579|2516|1675|597|4038|1193|196|191|0|213|2300|705|4060|1100
400C200US89326|49318|1900|46253|2118|109|202|46144|2118|44045|2129|13663|2173|30613|2303|1951|605|3836|1247|53|92|0|242|1307|665|1758|788
400C200US89785|49135|2139|45322|2133|71|115|45251|2147|41987|2191|7443|1634|36657|2387|3145|892|1961|777|0|220|27|47|1394|685|2419|779
400C200US89866|32933|1969|31608|1937|72|120|31536|1940|30542|1916|3380|974|27041|2055|994|552|3538|1179|0|225|0|225|535|451|790|522
400C200US89974|31746|1903|28114|2123|0|232|28114|2123|27024|2257|2308|887|24663|2143|896|718|1973|1052|194|352|0|232|1614|835|2018|838
400C200US90028|64100|2571|61187|2449|0|225|61187|2449|58080|2477|10151|1855|49429|2612|2681|866|5034|1329|0|225|0|225|1253|553|1660|831
400C200US90406|85566|3194|80606|3004|0|247|80606|3004|75446|3199|9563|1514|68411|2989|4632|1113|4633|1087|179|230|103|172|1169|538|3791|1136
400C200US90514|27672|1158|24697|1418|342|557|24355|1428|23330|1530|4520|1385|19402|1834|734|511|1654|717|118|146|0|242|538|504|2437|1079
400C200US90541|108917|3704|102773|3500|22|38|102751|3501|98362|3480|13163|2274|86852|3518|3435|1068|8761|1925|621|586|115|141|1421|605|4723|1396
400C200US90730|33714|1922|30777|1969|36|62|30741|1962|28487|2252|6648|1469|23779|2123|2254|1100|2092|1249|0|226|0|226|346|474|2591|1042
400C200US90892|577916|4708|542266|6104|631|458|541635|6067|518766|6160|70210|5149|460128|6693|20477|2261|20984|2977|1142|682|195|179|12029|2106|23621|3335
400C200US90946|54329|2507|51975|2494|135|226|51840|2524|49905|2456|8367|1776|40975|2723|1584|709|4620|988|220|163|94|159|987|497|1367|659
400C200US91027|74443|2311|68814|2534|18|35|68796|2529|66225|2727|8445|1663|57587|2533|1852|713|4826|1371|404|360|0|242|2695|1029|2934|1131
400C200US91261|43353|1980|41539|2117|0|228|41539|2117|40672|2044|3805|1323|36823|2358|867|475|2849|1284|0|228|0|228|517|572|1297|757
400C200US91783|58652|2608|54713|2881|73|136|54640|2885|52442|2949|5296|1024|47809|2909|1531|621|3471|1283|0|232|439|554|2049|1127|1890|842
400C200US92242|1985870|8154|1899314|8092|1188|668|1898126|8129|1833677|9237|187996|7727|1674548|11070|59671|4568|98836|5912|1793|748|663|495|37781|3774|48775|4446
400C200US92485|79083|3078|72696|3269|61|103|72635|3279|68145|3331|10316|2341|60715|3487|4490|1483|2654|1171|0|225|0|225|1721|1018|4666|1710
400C200US92593|50220|1501|47168|1848|260|240|46908|1864|44837|1939|6042|1305|40056|2164|1881|582|2558|970|48|89|76|121|1582|662|1470|505
400C200US92890|20420|1672|18285|1605|0|225|18285|1605|17137|1563|2546|800|14680|1591|1058|499|1676|720|30|51|0|225|701|482|1434|661
400C200US93025|34259|1751|32366|1906|58|95|32308|1884|31004|1885|3587|1048|27327|1709|1304|549|2320|962|0|161|0|161|525|366|1368|550
400C200US93862|32859|1689|30508|1741|207|256|30301|1735|28846|1809|3424|1275|26501|1850|1404|709|1337|653|0|218|0|218|703|369|1648|651
400C200US95077|204676|3255|190908|3688|0|189|190908|3688|181277|3941|28267|3432|156736|4643|7885|1518|14227|2505|1018|730|0|189|4737|991|9031|1545
400C200US95104|37916|1555|35409|1587|304|398|35105|1640|33424|1637|5372|1182|28544|1754|1593|484|1533|497|80|128|8|14|1131|589|1376|543
400C200US95411|39536|2059|38359|2110|0|217|38359|2110|36578|2142|4373|1337|33202|2035|1493|643|1136|575|0|217|0|217|169|178|1008|512
400C200US95833|127879|2935|122167|2927|0|226|122167|2927|117006|2911|13810|2199|106237|3101|4213|1248|6958|1740|231|236|64|113|3043|1024|2669|1092
400C200US96103|34029|1714|32372|1763|0|217|32372|1763|30141|1959|3997|1403|26785|1752|1643|743|1629|828|488|612|0|217|481|292|1176|666
400C200US96670|189087|3781|173887|4368|100|173|173787|4381|164985|4745|21109|3164|146742|5144|8130|1725|9210|2019|234|216|72|119|7015|2024|8185|1697
400C200US96697|111025|5364|104350|5166|0|247|104350|5166|99146|5281|12085|2466|90161|5136|4569|1458|3762|1288|523|445|0|247|2273|976|4402|1516
400C200US97291|195839|3870|185696|3928|0|213|185696|3928|177035|3700|24687|3053|154857|4657|8114|1391|9293|2142|50|81|71|119|3043|996|7100|1914
400C200US97507|51153|2187|48596|2161|0|218|48596|2161|45881|2302|6014|1505|40255|2474|2364|810|3108|943|271|274|0|218|584|312|1973|759
400C200US97750|96693|3407|88260|3663|83|134|88177|3692|82372|3776|15174|2615|68996|3581|5227|1261|3986|1488|57|63|336|355|1462|637|6971|1696
400C200US97831|140454|2664|124623|3174|131|141|124492|3175|116688|3461|17366|1946|104932|3690|7481|1339|5320|1209|26|44|0|211|3207|1304|12624|2131
400C200US97939|42204|1921|38877|2026|0|225|38877|2026|36986|1966|4800|1310|32120|2438|1669|645|3839|1164|178|232|0|225|1089|604|2238|969
400C200US98020|58329|2637|53315|2911|0|213|53315|2911|51233|2899|6671|1311|44644|2803|1365|464|4229|1128|605|401|0|213|1450|867|3564|1221
5001900US0101|300636|5552|276299|5856|155|155|276144|5857|262617|5741|47038|3465|211076|6282|10974|1580|30937|2994|1430|681|58|77|6097|1317|18240|2214
5001900US0102|285324|4088|258709|4683|194|215|258515|4690|247282|4851|48211|3846|198708|5571|9454|1493|27542|3009|913|362|20|29|5530|1244|21085|2766
5001900US0103|292466|4733|264977|4633|476|337|264501|4617|247888|4886|44575|3513|199863|5157|13616|2117|23563|2425|1721|628|725|474|7143|1422|20346|1926
5001900US0104|289212|4746|259626|5549|202|227|259424|5566|245125|5664|50248|3681|193742|5834|12020|1633|25352|2800|1164|543|238|302|5341|1197|24245|2199
5001900US0105|307633|3616|286854|4309|61|86|286793|4299|273383|4588|38590|3299|239476|5547|11212|2118|16324|1945|1171|779|12|21|7927|2184|12852|1903
5001900US0106|284751|4418|270327|4714|522|527|269805|4666|259710|4608|32523|2892|224504|5194|8550|1533|18312|2028|557|296|86|112|4523|1290|9901|1677
5001900US0107|299506|5241|272639|5625|385|319|272254|5612|258266|6303|49822|3822|203575|5047|10378|1865|28844|2994|1700|611|205|318|6934|1757|19933|2370
5001900US0200|274045|3774|256549|4041|51|73|256498|4051|249038|4184|47717|3087|178882|4472|5150|1130|33476|2565|1708|580|237|362|5300|1238|12196|2159
5001900US0401|371956|9279|354561|9350|129|166|354432|9307|339034|9358|41540|4006|302356|8586|14567|2309|23333|2799|342|244|75|124|7621|1817|9774|2305
5001900US0402|335517|4568|298562|4923|1008|379|297554|4977|266923|6222|44448|4348|221517|5643|23256|3483|44523|3326|5082|1154|496|342|8299|1398|28656|2889
5001900US0403|279103|7967|257547|7266|84|137|257463|7262|247203|6702|47526|4726|200137|7822|9636|2150|17649|2676|521|346|0|237|5571|1493|15985|2979
5001900US0404|328388|7680|307762|7185|406|342|307356|7178|291725|6636|39183|4359|258484|7610|13379|1848|19462|2839|1248|731|87|153|7141|1864|13485|2609
5001900US0405|316114|6656|303331|6537|151|142|303180|6506|291568|6249|34022|3089|256468|6786|9886|1565|26662|3428|858|703|101|120|6782|1433|6001|1667
5001900US0406|359682|5922|339278|6404|273|363|339005|6402|318427|7071|45836|4489|272177|6550|17262|2263|33022|2588|1846|691|553|496|7126|1684|13278|2124
5001900US0407|303254|7164|282332|7331|380|409|281952|7269|272615|7312|41980|3529|220216|7620|7570|1473|28743|3566|1514|552|39|62|6378|1319|14544|2377
5001900US0408|327560|7881|312186|7838|686|626|311500|7928|293248|7970|50804|4467|247022|7908|14532|1859|27207|3457|1223|604|717|686|5603|1532|9771|2028
5001900US0409|360901|6384|338033|7180|187|185|337846|7181|318934|7210|44943|4327|270891|7075|15609|2214|33801|3510|1998|964|64|113|8728|2341|14140|2352
5001900US0501|304167|4410|269463|5180|659|368|268804|5135|252654|5551|53476|3293|201404|5128|14313|2202|21250|2230|1265|457|35|49|7203|1370|27501|3378
5001900US0502|328094|4294|302845|4834|371|289|302474|4836|291826|4997|47680|3918|238640|5459|8184|1442|22901|3005|1728|681|210|350|6419|1728|18830|2506
5001900US0503|315551|3666|298856|4174|206|147|298650|4200|286853|4391|44692|3637|242568|5124|10126|1524|15668|2005|1474|684|0|213|3746|1031|12949|2081
5001900US0504|298942|4458|262056|5160|429|324|261627|5201|248800|5247|44974|3494|196547|5752|9688|1459|30009|2566|1770|655|39|52|5868|1258|31018|2841
5001900US0601|293553|4242|274027|4676|440|375|273587|4657|257472|4624|39856|3295|195850|5618|11661|1805|46687|3458|2855|763|50|67|6442|1282|13084|1809
5001900US0602|302495|4430|285796|4622|201|160|285595|4589|269099|4828|31494|3111|232305|5140|14066|1972|27178|2635|1454|471|115|98|5540|1477|11159|1819
5001900US0603|312817|4811|296792|5192|225|182|296567|5158|279356|5303|37188|2879|237809|5178|13692|2231|34040|2912|1655|589|341|373|6972|1659|9053|1433
5001900US0604|281688|5925|266076|5955|166|158|265910|5941|253377|5844|32522|3613|215421|5979|10791|2070|28589|3384|778|511|483|347|6921|1242|8691|1666
5001900US0605|290621|6572|272524|6293|272|348|272252|6347|258664|6139|38026|3468|207502|6377|10290|1701|36072|3234|1675|737|103|145|6555|1517|11542|1912
5001900US0606|280967|4743|269184|4898|188|143|268996|4918|252400|5391|33732|3329|228066|5898|15177|2346|16523|2082|534|317|0|225|4852|1320|6931|1433
5001900US0607|268376|5759|255462|5560|581|527|254881|5613|245882|5540|32483|2941|212277|5717|7525|1417|19773|2421|618|273|75|132|4086|1121|8828|1628
5001900US0608|263145|4940|249121|4781|169|182|248952|4802|238515|4710|35386|3334|201981|5156|8266|1475|20816|2695|940|589|383|425|5150|1483|8874|1803
5001900US0609|246130|2915|231895|3784|357|295|231538|3815|224935|3842|36323|2871|181837|3533|4757|1101|22355|2439|1279|730|122|146|5242|1345|8993|1660
5001900US0610|277840|4839|271096|5079|321|376|270775|5055|261904|5121|25203|2911|240428|4932|7830|1876|11717|1645|505|348|216|357|2543|843|4201|1335
5001900US0611|340830|5291|319563|5719|153|144|319410|5742|307652|6093|32278|2974|277860|5291|10540|1946|15940|2151|365|286|136|124|9947|2357|11320|1980
5001900US0612|307448|4856|289273|5444|70|118|289203|5457|278070|5238|33587|3748|250991|5410|9878|1894|12848|2285|449|458|95|115|6949|1613|11226|2152
5001900US0613|227578|4331|210447|4812|418|272|210029|4875|201810|4870|34400|3567|155587|4827|5074|1106|25842|2783|1649|943|213|207|3593|1010|13538|1697
5001900US0614|248029|4438|239799|4234|37|61|239762|4234|229967|4539|24816|2928|209514|4721|8892|1893|13826|2040|533|355|0|225|2813|965|5417|1269
5001900US0615|252945|4366|243329|4297|0|225|243329|4297|237224|4263|26316|2832|211058|4304|5563|1230|12983|2019|0|225|86|147|2183|805|7433|1632
5001900US0616|273057|5425|263314|5691|52|86|263262|5698|253967|5467|22918|2344|235479|5732|7910|1541|13906|1953|348|243|47|77|4169|1054|5574|1690
5001900US0617|283037|5793|275175|5622|481|416|274694|5587|266752|5698|22746|2968|247310|5850|7419|1445|11576|2277|74|122|61|100|2956|1087|4906|1380
5001900US0618|222315|5545|208273|5457|128|121|208145|5430|201059|5528|28974|2679|167619|4585|6082|1463|19517|2238|692|499|49|82|3684|974|10358|1500
5001900US0619|270382|4409|259531|4724|137|158|259394|4723|246917|4978|27783|2891|219208|4535|10578|1481|19468|2092|993|514|153|130|4841|1072|6010|1335
5001900US0620|282656|6598|265617|6695|200|316|265417|6714|254224|6848|37119|3435|210831|6573|6987|1363|25911|2824|2799|975|209|196|5349|1361|11690|1998
5001900US0621|233381|4530|211450|4802|325|336|211125|4819|203272|4920|35535|3362|163350|5209|5774|1157|24127|2649|869|534|126|168|7351|1505|14580|2388
5001900US0622|222854|5594|203161|5578|364|379|202797|5569|196810|5872|38490|3368|154663|5902|4121|1014|17455|2255|968|518|39|48|7304|1539|12389|1958
5001900US0623|257585|5255|242295|5385|50|61|242245|5393|231452|5182|32136|3940|198597|5690|8730|1711|24279|3313|1298|708|242|192|3919|1334|11371|2302
5001900US0624|273492|3996|255746|4508|59|71|255687|4502|244984|4497|27253|2595|217096|4920|9212|1843|21911|2349|607|383|48|59|7059|1444|10687|1883
5001900US0625|249019|4912|235318|4574|235|214|235083|4557|226104|4356|39732|3375|182367|5537|7217|1425|22794|3012|784|379|0|225|4599|1146|9102|1986
5001900US0626|249449|4319|239360|4183|158|161|239202|4147|230165|4468|23039|2585|205890|4348|8541|1563|20482|2417|193|278|43|72|2728|863|7361|1540
5001900US0627|233490|6024|223798|5966|319|311|223479|5935|214682|5848|22306|2649|191314|5684|7094|1396|20122|2270|676|428|541|568|3901|1189|5791|1456
5001900US0628|269918|5770|259814|5893|118|141|259696|5884|252892|5973|35052|3540|218087|5860|6267|1155|16503|2036|267|192|0|225|2866|1126|7238|1603
5001900US0629|240534|6719|230510|6778|54|90|230456|6771|223003|6406|28574|2950|194481|6088|6279|1376|18130|2274|514|284|266|339|2934|849|7090|1402
5001900US0630|347702|7760|334316|7760|322|282|333994|7751|323188|7684|38681|3896|285506|7054|9565|1854|28299|2746|413|319|433|479|3226|915|10160|1782
5001900US0631|227112|5074|213433|5101|227|314|213206|5078|205133|4872|29931|3169|177344|4706|7232|1372|18267|2479|523|298|82|100|3267|940|10412|1732
5001900US0632|303517|6473|295186|6178|361|341|294825|6210|287448|6634|31406|2974|254769|6344|6305|1435|22573|2662|563|469|162|188|2551|743|5780|1515
5001900US0633|225588|5444|212065|5809|106|127|211959|5820|203559|5724|28763|2767|175588|5908|6947|1658|19925|2845|298|190|276|309|5961|1699|7562|1653
5001900US0634|280397|7169|255686|7446|77|94|255609|7462|247208|7001|44305|3663|203218|6367|7185|1601|22518|2637|564|284|147|151|5064|1218|19647|2250
5001900US0635|226325|5432|216231|5284|59|101|216172|5281|209930|5339|27337|2764|181802|4908|5003|1294|18762|2370|193|138|88|147|3899|1082|6195|1678
5001900US0636|327800|7753|318177|8097|217|184|317960|8108|308295|8229|26610|3282|282220|7812|8903|1909|26014|3027|462|284|98|115|4329|1156|5294|1421
5001900US0637|261194|7200|244652|7121|121|199|244531|7136|237811|6871|33983|3226|203710|6906|6199|1158|22764|2927|367|309|69|115|4826|1342|11716|2011
5001900US0638|226427|5202|216931|5175|220|254|216711|5115|210513|5128|31510|2960|177662|5536|5601|1405|19141|2097|214|164|56|89|2280|666|7216|1571
5001900US0639|220925|5576|210059|5658|221|200|209838|5706|202269|5791|28023|3219|173357|5313|6695|1546|16746|2198|646|445|138|165|3501|1039|7365|1841
5001900US0640|267662|5434|259910|5677|0|225|259910|5677|249779|5698|22887|2619|230899|5716|9619|1660|17950|2647|152|188|40|67|3002|1197|4750|1400
5001900US0641|279737|5470|267187|5771|269|198|266918|5759|257165|5842|30822|3261|227164|5138|8620|1652|21844|2523|459|317|118|201|5642|1565|6908|1687
5001900US0642|248572|6285|233755|6432|79|130|233676|6460|226930|6748|30556|3077|194022|5781|6186|1397|16223|2302|233|302|57|100|4217|980|10600|1871
5001900US0643|235874|6651|222634|6396|79|124|222555|6410|217638|6457|33452|3412|181965|6673|4065|1036|20690|2579|501|300|48|81|4063|1029|9177|1604
5001900US0644|236866|6157|225518|6595|50|84|225468|6591|218022|6761|38505|3550|178768|6676|6899|1289|20476|2949|152|149|0|225|2972|1027|8376|1717
5001900US0645|239227|5358|230151|5210|165|160|229986|5183|221232|5210|42501|4177|181814|5115|7844|1747|15856|1892|741|611|68|111|2686|998|6390|1394
5001900US0646|225509|4641|213422|4537|0|225|213422|4537|206396|4516|42731|3559|161011|4801|5976|1309|19404|2942|479|341|80|95|3463|1001|8624|1863
5001900US0647|295761|5443|286959|5495|78|75|286881|5501|278499|5431|30579|3495|251038|6102|7950|1652|18488|2951|131|167|77|127|3904|1186|4898|1344
5001900US0648|256293|5902|247667|5954|0|225|247667|5954|237648|6061|23916|2707|211710|6415|8451|1941|23564|2516|1307|724|92|107|3134|973|5492|1459
5001900US0649|278963|5335|269001|5517|93|108|268908|5534|258977|5992|25770|2808|236817|5567|8977|1613|15407|2390|350|413|153|179|5349|1445|4613|1593
5001900US0650|314516|6946|302768|7121|447|387|302321|7158|291902|7141|29920|3709|266756|6742|9625|1682|16320|2382|328|250|66|112|5325|1252|6423|1694
5001900US0651|281178|7391|271666|7619|130|161|271536|7592|262405|7648|25679|3751|238839|6961|8244|1417|16035|2119|177|178|45|75|3427|1085|6085|1445
5001900US0652|234862|6112|223099|6321|214|181|222885|6348|216665|6322|35870|4190|180309|5786|5392|1296|13961|2260|195|162|257|357|3884|1570|7879|1655
5001900US0801|353181|4132|335952|4785|108|127|335844|4781|323933|5218|36873|4026|287658|5945|9593|1401|19103|2656|769|719|83|138|7087|1602|10142|1805
5001900US0802|319779|4872|304148|5098|111|137|304037|5097|283674|5227|24747|2990|261915|5303|16957|2503|26317|3098|2027|664|272|218|10252|2261|5379|1123
5001900US0803|326720|3890|302078|3815|815|594|301263|3853|280596|4102|41321|3884|225215|5114|15821|2262|42297|3709|3202|999|453|322|8771|1818|15871|1764
5001900US0804|298424|4473|285630|4637|428|264|285202|4640|270770|4882|23751|2682|242948|5711|11805|1761|26814|2550|1694|538|326|218|5814|1621|6980|1475
5001900US0805|301463|2489|287698|3381|288|203|287410|3338|277462|3297|33977|3478|244182|4774|9276|1550|18149|2430|97|136|67|111|4797|1632|8968|2133
5001900US0806|290428|3494|278382|3853|513|520|277869|3831|265824|3978|28575|2704|242797|4369|10801|1714|15930|2884|529|444|140|233|4701|1076|7345|1451
5001900US0807|313524|4229|299732|4533|445|253|299287|4500|284400|4884|29976|2990|248089|4758|10499|1520|28616|2780|3034|1460|701|500|4555|1048|9237|2038
5001900US0808|276373|4220|262525|4010|139|171|262386|4006|248120|4303|31736|3924|220881|5291|13013|1874|19167|2697|1094|774|0|224|7069|1767|6779|1598
5001900US0901|299523|5194|279417|5334|260|165|279157|5340|264059|5721|33073|3308|239171|5829|13844|2105|12962|2371|241|205|0|225|5941|1434|14165|2005
5001900US0902|296990|3944|280696|4414|499|347|280197|4383|263859|3982|31860|2932|243149|5570|15171|2347|10459|1874|319|221|177|213|4555|1327|11739|1842
5001900US0903|298933|4988|280047|5403|424|457|279623|5384|262865|5710|32569|3593|242605|5589|15924|2292|9853|1924|62|109|322|391|7501|1998|11385|2208
5001900US0904|269308|3188|255417|4042|193|236|255224|4025|243848|4408|29540|3435|219527|4685|10981|2073|11414|2206|307|293|0|225|2857|982|11034|1932
5001900US0905|290481|5992|274495|5592|281|308|274214|5615|259377|6341|35951|3688|232921|5575|14122|2165|9952|1620|220|242|341|551|4216|1157|11770|2542
