county_fips,state,state_name,county_name,class_year,projected_high_school_graduates,likely_college_entrants,likely_four_year_entrants,likely_four_year_entrants_low,likely_four_year_entrants_high,demographic_confidence,county_share_of_state_pool
46053,SD,South Dakota,Gregory County,2041,47.571,29.874,19.916,16.956,23.115,Low,0.004593088088687739
46055,SD,South Dakota,Haakon County,2026,20.456,12.847,8.564,7.291,9.94,Moderate,0.0019274908047513984
46055,SD,South Dakota,Haakon County,2030,21.097,13.249,8.832,7.52,10.251,Moderate,0.0019758960848605244
46055,SD,South Dakota,Haakon County,2035,19.874,12.481,8.32,7.084,9.657,Moderate,0.0017750676546280388
46055,SD,South Dakota,Haakon County,2041,28.628,17.978,11.986,10.204,13.91,Low,0.0027641149220906896
46057,SD,South Dakota,Hamlin County,2026,103.641,65.087,43.391,36.941,50.359,Moderate,0.00976552116649357
46057,SD,South Dakota,Hamlin County,2030,106.041,66.594,44.396,37.796,51.525,Moderate,0.009931709077956739
46057,SD,South Dakota,Hamlin County,2035,114.972,72.203,48.135,40.98,55.865,Moderate,0.010269039038422424
46057,SD,South Dakota,Hamlin County,2041,151.488,95.134,63.423,53.995,73.608,Low,0.014626629623595662
46059,SD,South Dakota,Hand County,2026,35.342,22.195,14.797,12.597,17.173,Moderate,0.003330077348331265
46059,SD,South Dakota,Hand County,2030,34.475,21.65,14.434,12.288,16.751,Moderate,0.003228903871215109
46059,SD,South Dakota,Hand County,2035,38.029,23.882,15.921,13.555,18.478,Moderate,0.003396619905963465
46059,SD,South Dakota,Hand County,2041,26.086,16.382,10.921,9.298,12.675,Low,0.0025187104747623457
46061,SD,South Dakota,Hanson County,2026,51.408,32.284,21.523,18.323,24.979,Moderate,0.0048438544381950565
46061,SD,South Dakota,Hanson County,2030,42.417,26.638,17.758,15.119,20.61,Moderate,0.003972713873732469
46061,SD,South Dakota,Hanson County,2035,37.456,23.523,15.682,13.351,18.2,Moderate,0.0033455086591290444
46061,SD,South Dakota,Hanson County,2041,46.321,29.09,19.393,16.51,22.507,Low,0.004472448053816679
46063,SD,South Dakota,Harding County,2026,13.231,8.309,5.539,4.716,6.429,Moderate,0.0012466987431657827
46063,SD,South Dakota,Harding County,2030,13.552,8.511,5.674,4.83,6.585,Moderate,0.001269271657042837
46063,SD,South Dakota,Harding County,2035,15.222,9.56,6.373,5.426,7.397,Moderate,0.0013596168202276951
46063,SD,South Dakota,Harding County,2041,15.171,9.527,6.352,5.407,7.372,Low,0.0014648000834512965
46065,SD,South Dakota,Hughes County,2026,200.053,125.634,83.756,71.306,97.206,High,0.0188498512277452
46065,SD,South Dakota,Hughes County,2030,182.668,114.715,76.477,65.109,88.758,Moderate,0.01710853750594482
46065,SD,South Dakota,Hughes County,2035,176.422,110.793,73.862,62.883,85.724,Moderate,0.0157576338382215
46065,SD,South Dakota,Hughes County,2041,136.993,86.031,57.354,48.829,66.565,Low,0.013227060441288671
46067,SD,South Dakota,Hutchinson County,2026,76.397,47.977,31.985,27.23,37.121,Moderate,0.007198399020206813
46067,SD,South Dakota,Hutchinson County,2030,64.959,40.794,27.196,23.154,31.564,Moderate,0.006084005551903643
46067,SD,South Dakota,Hutchinson County,2035,94.428,59.301,39.534,33.657,45.882,Moderate,0.008434055751324034
46067,SD,South Dakota,Hutchinson County,2041,77.431,48.626,32.418,27.599,37.624,Low,0.007476173061412272
46069,SD,South Dakota,Hyde County,2026,12.5,7.85,5.234,4.456,6.074,Moderate,0.001177844237255169
46069,SD,South Dakota,Hyde County,2030,11.078,6.957,4.638,3.948,5.383,Moderate,0.001037533837506943
46069,SD,South Dakota,Hyde County,2035,16.069,10.091,6.728,5.728,7.808,Moderate,0.0014352417956273067
46069,SD,South Dakota,Hyde County,2041,13.008,8.169,5.446,4.636,6.321,Low,0.0012559643382633221
46071,SD,South Dakota,Jackson County,2026,36.448,22.889,15.26,12.991,17.71,Moderate,0.003434272045025127
46071,SD,South Dakota,Jackson County,2030,45.323,28.463,18.975,16.155,22.023,Moderate,0.004244946049164731
46071,SD,South Dakota,Jackson County,2035,60.358,37.905,25.27,21.514,29.328,Moderate,0.005391069487068714
46071,SD,South Dakota,Jackson County,2041,34.749,21.822,14.548,12.386,16.884,Low,0.0033551032320608153
46073,SD,South Dakota,Jerauld County,2026,22.956,14.417,9.611,8.182,11.154,Moderate,0.0021630308998357834
46073,SD,South Dakota,Jerauld County,2030,21.652,13.597,9.065,7.717,10.521,Moderate,0.0020278911525212356
46073,SD,South Dakota,Jerauld County,2035,17.445,10.955,7.304,6.218,8.476,Moderate,0.0015581178461948504
46073,SD,South Dakota,Jerauld County,2041,45.968,28.868,19.245,16.384,22.336,Low,0.0044383298324130625
46075,SD,South Dakota,Jones County,2026,10.847,6.812,4.541,3.866,5.27,Moderate,0.001022016472842421
46075,SD,South Dakota,Jones County,2030,6.735,4.23,2.82,2.401,3.272,Moderate,0.0006307842246018382
46075,SD,South Dakota,Jones County,2035,6.736,4.23,2.82,2.401,3.273,Moderate,0.0006016459536260591
46075,SD,South Dakota,Jones County,2041,17.141,10.764,7.176,6.11,8.329,Low,0.0016549831248492202
46077,SD,South Dakota,Kingsbury County,2026,53.998,33.911,22.607,19.247,26.238,Moderate,0.005087935184267898
46077,SD,South Dakota,Kingsbury County,2030,60.053,37.713,25.142,21.405,29.18,Moderate,0.005624541320901877
46077,SD,South Dakota,Kingsbury County,2035,57.635,36.195,24.13,20.543,28.005,Moderate,0.005147835293010305
46077,SD,South Dakota,Kingsbury County,2041,71.307,44.781,29.854,25.416,34.648,Low,0.0068849199074230765
46079,SD,South Dakota,Lake County,2026,162.522,102.064,68.043,57.928,78.97,High,0.015313529269433745
46079,SD,South Dakota,Lake County,2030,144.149,90.525,60.35,51.379,70.042,Moderate,0.013500861815202212
46079,SD,South Dakota,Lake County,2035,124.84,78.399,52.266,44.497,60.66,Moderate,0.011150373372735051
46079,SD,South Dakota,Lake County,2041,134.948,84.747,56.498,48.1,65.571,Low,0.013029664150580291
46081,SD,South Dakota,Lawrence County,2026,326.991,205.351,136.9,116.551,158.885,High,0.030810454098980467
46081,SD,South Dakota,Lawrence County,2030,329.213,206.746,137.831,117.343,159.965,Moderate,0.030833889657727265
46081,SD,South Dakota,Lawrence County,2035,289.992,182.115,121.41,103.363,140.907,Moderate,0.025901406876439066
46081,SD,South Dakota,Lawrence County,2041,309.169,194.158,129.439,110.198,150.225,Low,0.029851259959770265
46083,SD,South Dakota,Lincoln County,2026,894.122,561.509,374.339,318.695,434.454,High,0.08424781184402709
46083,SD,South Dakota,Lincoln County,2030,938.01,589.07,392.714,334.338,455.779,High,0.08785333275873299
46083,SD,South Dakota,Lincoln County,2035,884.814,555.663,370.442,315.377,429.931,Moderate,0.07902950470855825
46083,SD,South Dakota,Lincoln County,2041,614.627,385.986,257.324,219.074,298.647,Low,0.05934414748433783
46085,SD,South Dakota,Lyman County,2026,49.42,31.036,20.691,17.615,24.013,Moderate,0.004656574765487056
46085,SD,South Dakota,Lyman County,2030,32.745,20.564,13.709,11.671,15.911,Moderate,0.003066894769880282
46085,SD,South Dakota,Lyman County,2035,53.857,33.822,22.548,19.197,26.169,Moderate,0.00481039891510332
46085,SD,South Dakota,Lyman County,2041,45.885,28.816,19.21,16.355,22.295,Low,0.004430331975081112
46087,SD,South Dakota,McCook County,2026,63.886,40.121,26.747,22.771,31.042,Moderate,0.0060196277749976525
46087,SD,South Dakota,McCook County,2030,68.744,43.171,28.781,24.503,33.403,Moderate,0.006438500813679512
46087,SD,South Dakota,McCook County,2035,66.656,41.86,27.907,23.758,32.388,Moderate,0.005953540604270938
46087,SD,South Dakota,McCook County,2041,76.814,48.239,32.159,27.379,37.324,Low,0.0074166110555965205
46089,SD,South Dakota,McPherson County,2026,24.141,15.16,10.107,8.605,11.73,Moderate,0.002274639714434584
46089,SD,South Dakota,McPherson County,2030,15.283,9.598,6.399,5.447,7.426,Moderate,0.0014314116025525114
46089,SD,South Dakota,McPherson County,2035,24.275,15.245,10.163,8.652,11.795,Moderate,0.002168171426438122
46089,SD,South Dakota,McPherson County,2041,16.364,10.276,6.851,5.833,7.951,Low,0.0015799647541472595
46091,SD,South Dakota,Marshall County,2026,42.221,26.515,17.677,15.049,20.515,Moderate,0.0039782742594201255
46091,SD,South Dakota,Marshall County,2030,40.999,25.747,17.165,14.613,19.921,Moderate,0.0038399011166902032
46091,SD,South Dakota,Marshall County,2035,55.963,35.145,23.43,19.947,27.192,Moderate,0.004998462290356518
46091,SD,South Dakota,Marshall County,2041,53.617,33.671,22.448,19.111,26.052,Low,0.005176865807709816
46093,SD,South Dakota,Meade County,2026,348.107,218.611,145.741,124.077,169.145,High,0.03280001496953724
46093,SD,South Dakota,Meade County,2030,312.686,196.367,130.911,111.452,151.934,Moderate,0.029285919508691773
46093,SD,South Dakota,Meade County,2035,255.153,160.236,106.824,90.945,123.979,Moderate,0.022789694126745023
46093,SD,South Dakota,Meade County,2041,245.316,154.059,102.706,87.439,119.199,Low,0.02368602443010016
46095,SD,South Dakota,Mellette County,2026,33.954,21.323,14.215,12.102,16.498,Moderate,0.0031992754664940666
46095,SD,South Dakota,Mellette County,2030,28.363,17.812,11.875,10.11,13.782,Moderate,0.002656475054254476
46095,SD,South Dakota,Mellette County,2035,37.564,23.59,15.727,13.389,18.252,Moderate,0.003355139280889528
46095,SD,South Dakota,Mellette County,2041,77.574,48.716,32.478,27.65,37.693,Low,0.007489991935317189
46097,SD,South Dakota,Miner County,2026,28.165,17.687,11.792,10.039,13.685,Moderate,0.0026537924152724075
46097,SD,South Dakota,Miner County,2030,25.584,16.067,10.711,9.119,12.431,Moderate,0.0023961842528707773
46097,SD,South Dakota,Miner County,2035,22.299,14.004,9.336,7.948,10.835,Moderate,0.00199167853914683
46097,SD,South Dakota,Miner County,2041,15.227,9.562,6.375,5.427,7.399,Low,0.0014701687191505976
46099,SD,South Dakota,Minnehaha County,2026,2334.044,1465.779,977.186,831.931,1134.112,High,0.21992307771282146
46099,SD,South Dakota,Minnehaha County,2030,2351.873,1476.976,984.651,838.286,1142.775,High,0.2202747081540388
46099,SD,South Dakota,Minnehaha County,2035,2547.286,1599.696,1066.464,907.938,1237.726,Moderate,0.22751751035617798
46099,SD,South Dakota,Minnehaha County,2041,2365.248,1485.376,990.251,843.053,1149.274,Moderate,0.228371941566494
46101,SD,South Dakota,Moody County,2026,85.083,53.432,35.621,30.326,41.342,Moderate,0.0080168781044017
46101,SD,South Dakota,Moody County,2030,80.472,50.537,33.691,28.683,39.102,Moderate,0.007536983386868536
46101,SD,South Dakota,Moody County,2035,87.653,55.046,36.697,31.242,42.591,Moderate,0.007828955952745745
46101,SD,South Dakota,Moody County,2041,95.1,59.723,39.815,33.897,46.209,Low,0.009182176286868113
46102,SD,South Dakota,Oglala Lakota County,2026,230.53,144.773,96.515,82.169,112.014,High,0.021721459821226113
46102,SD,South Dakota,Oglala Lakota County,2030,222.848,139.948,93.299,79.43,108.282,Moderate,0.020871737886299334
46102,SD,South Dakota,Oglala Lakota County,2035,201.515,126.551,84.368,71.827,97.916,Moderate,0.01799882347169052
46102,SD,South Dakota,Oglala Lakota County,2041,172.46,108.305,72.203,61.47,83.798,Low,0.01665149411634197
46103,SD,South Dakota,Pennington County,2026,1241.113,779.419,519.613,442.374,603.057,High,0.11694271730095095
46103,SD,South Dakota,Pennington County,2030,1241.141,779.437,519.624,442.384,603.071,High,0.11624438111111553
46103,SD,South Dakota,Pennington County,2035,1341.631,842.544,561.696,478.202,651.899,Moderate,0.1198313000959977
46103,SD,South Dakota,Pennington County,2041,1092.179,685.889,457.259,389.289,530.69,Low,0.10545325363603648
46105,SD,South Dakota,Perkins County,2026,40.747,25.589,17.059,14.523,19.799,Moderate,0.0038393243705177943
46105,SD,South Dakota,Perkins County,2030,28.039,17.609,11.739,9.994,13.624,Moderate,0.002626130991013204
46105,SD,South Dakota,Perkins County,2035,29.87,18.758,12.505,10.647,14.514,Moderate,0.002667886699619078
46105,SD,South Dakota,Perkins County,2041,29.94,18.802,12.535,10.672,14.548,Low,0.0028908024777979336
46107,SD,South Dakota,Potter County,2026,29.651,18.621,12.414,10.569,14.408,Moderate,0.0027938825944669116
46107,SD,South Dakota,Potter County,2030,29.381,18.451,12.301,10.472,14.276,Moderate,0.002751757235058286
46107,SD,South Dakota,Potter County,2035,22.995,14.441,9.627,8.196,11.173,Moderate,0.0020538758660550993
46107,SD,South Dakota,Potter County,2041,20.322,12.762,8.508,7.243,9.875,Low,0.0019621625063634233
46109,SD,South Dakota,Roberts County,2026,131.57,82.626,55.084,46.896,63.93,High,0.012397080797606978
46109,SD,South Dakota,Roberts County,2030,151.885,95.384,63.589,54.137,73.801,Moderate,0.014225437520267956
46109,SD,South Dakota,Roberts County,2035,146.689,92.121,61.414,52.285,71.276,Moderate,0.013101921397262708
46109,SD,South Dakota,Roberts County,2041,109.943,69.044,46.03,39.187,53.421,Low,0.010615370434548667
46111,SD,South Dakota,Sanborn County,2026,28.388,17.828,11.885,10.118,13.794,Moderate,0.0026748222053890568
46111,SD,South Dakota,Sanborn County,2030,27.815,17.468,11.645,9.914,13.515,Moderate,0.0026051177494623387
46111,SD,South Dakota,Sanborn County,2035,33.368,20.955,13.97,11.894,16.214,Moderate,0.002980386681480871
46111,SD,South Dakota,Sanborn County,2041,24.075,15.119,10.079,8.581,11.698,Low,0.0023244990946412
46115,SD,South Dakota,Spink County,2026,71.452,44.872,29.915,25.468,34.719,Moderate,0.0067325047775120455
46115,SD,South Dakota,Spink County,2030,59.977,37.666,25.111,21.378,29.143,Moderate,0.0056174401104679
46115,SD,South Dakota,Spink County,2035,79.024,49.627,33.085,28.167,38.398,Moderate,0.007058234515963578
46115,SD,South Dakota,Spink County,2041,43.962,27.608,18.405,15.67,21.361,Low,0.004244677589434293
46117,SD,South Dakota,Stanley County,2026,24.567,15.428,10.285,8.756,11.937,Moderate,0.0023147592498577434
46117,SD,South Dakota,Stanley County,2030,43.84,27.532,18.355,15.626,21.302,Moderate,0.004106065619562655
46117,SD,South Dakota,Stanley County,2035,33.94,21.315,14.21,12.097,16.492,Moderate,0.003031466768073589
46117,SD,South Dakota,Stanley County,2041,22.576,14.178,9.452,8.047,10.97,Low,0.002179761272556355
46119,SD,South Dakota,Sully County,2026,16.746,10.516,7.011,5.969,8.137,Moderate,0.0015778557454728353
46119,SD,South Dakota,Sully County,2030,13.875,8.714,5.809,4.946,6.742,Moderate,0.0012995268928689908
46119,SD,South Dakota,Sully County,2035,12.099,7.598,5.065,4.312,5.879,Moderate,0.0010806424571639375
46119,SD,South Dakota,Sully County,2041,9.055,5.687,3.791,3.228,4.4,Low,0.000874329111689899
46121,SD,South Dakota,Todd County,2026,139.999,87.919,58.613,49.9,68.025,High,0.013191268157714223
46121,SD,South Dakota,Todd County,2030,169.17,106.239,70.826,60.298,82.2,Moderate,0.015844357396623595
46121,SD,South Dakota,Todd County,2035,158.484,99.528,66.352,56.489,77.007,Moderate,0.014155384991528002
46121,SD,South Dakota,Todd County,2041,41.939,26.338,17.559,14.949,20.378,Low,0.0040493790125665325
46123,SD,South Dakota,Tripp County,2026,44.852,28.167,18.778,15.987,21.794,Moderate,0.0042261576786132606
46123,SD,South Dakota,Tripp County,2030,57.637,36.196,24.131,20.544,28.006,Moderate,0.005398245371924029
46123,SD,South Dakota,Tripp County,2035,65.522,41.148,27.432,23.354,31.837,Moderate,0.005852302369438518
46123,SD,South Dakota,Tripp County,2041,115.455,72.506,48.337,41.152,56.1,Low,0.011147556004316207
46125,SD,South Dakota,Turner County,2026,114.36,71.818,47.879,40.762,55.567,High,0.01077542321825384
46125,SD,South Dakota,Turner County,2030,113.948,71.56,47.706,40.615,55.368,Moderate,0.010672319832191617
46125,SD,South Dakota,Turner County,2035,92.595,58.15,38.767,33.004,44.992,Moderate,0.008270397850554188
46125,SD,South Dakota,Turner County,2041,189.709,119.137,79.425,67.619,92.18,Low,0.018316968672771345
46127,SD,South Dakota,Union County,2026,198.569,124.701,83.134,70.776,96.484,High,0.01870993207473687
46127,SD,South Dakota,Union County,2030,185.793,116.678,77.785,66.223,90.277,Moderate,0.01740120429321489
46127,SD,South Dakota,Union County,2035,174.704,109.714,73.143,62.27,84.889,Moderate,0.015604146386755573
46127,SD,South Dakota,Union County,2041,163.411,102.622,68.415,58.245,79.402,Low,0.015777868517246788
46129,SD,South Dakota,Walworth County,2026,56.371,35.401,23.601,20.093,27.391,Moderate,0.005311538461492209
46129,SD,South Dakota,Walworth County,2030,43.994,27.628,18.419,15.681,21.377,Moderate,0.004120480813729611
46129,SD,South Dakota,Walworth County,2035,60.178,37.792,25.195,21.45,29.241,Moderate,0.005374972707246282
46129,SD,South Dakota,Walworth County,2041,59.606,37.432,24.955,21.245,28.962,Low,0.005755114317224813
46135,SD,South Dakota,Yankton County,2026,253.539,159.222,106.148,90.37,123.195,High,0.02388945809444722
46135,SD,South Dakota,Yankton County,2030,222.225,139.558,93.038,79.209,107.979,Moderate,0.020813469721379377
46135,SD,South Dakota,Yankton County,2035,267.48,167.977,111.985,95.339,129.968,Moderate,0.023890649874968126
46135,SD,South Dakota,Yankton County,2041,191.631,120.345,80.23,68.304,93.114,Low,0.01850259695740703
46137,SD,South Dakota,Ziebach County,2026,45.843,28.789,19.193,16.34,22.275,Moderate,0.0043195041253950945
46137,SD,South Dakota,Ziebach County,2030,43.078,27.053,18.035,15.354,20.932,Moderate,0.0040346385405915725
46137,SD,South Dakota,Ziebach County,2035,25.564,16.054,10.703,9.112,12.422,Moderate,0.002283334781632185
46137,SD,South Dakota,Ziebach County,2041,100.135,62.885,41.923,35.691,48.656,Low,0.00966834034600607
47001,TN,Tennessee,Anderson County,2026,771.471,484.484,322.989,274.978,374.858,High,0.010294659521399355
47001,TN,Tennessee,Anderson County,2030,751.241,471.779,314.519,267.767,365.028,Moderate,0.010029111495823773
47001,TN,Tennessee,Anderson County,2035,788.243,495.017,330.011,280.956,383.007,Moderate,0.00989484873878618
47001,TN,Tennessee,Anderson County,2041,807.006,506.8,337.867,287.644,392.124,Low,0.009906903588332442
47003,TN,Tennessee,Bedford County,2026,616.524,387.177,258.118,219.75,299.569,High,0.008227007990710751
